Марка,Модель,Год выпуска,Цена в г.Владивосток,Цена на аукционе,Двигатель,Мощность,Пробег,URL,Возраст,Марка_код,Модель_код,Коробка передач_механика,Коробка передач_не указано,Цвет_желтый,Цвет_зеленый,Цвет_золотой,Цвет_коричневый,Цвет_не указано,Цвет_оранжевый,Цвет_розовый,Цвет_серебристый,Цвет_серый,Цвет_синий,Цвет_фиолетовый,Цвет_черный,Новый,год,месяц,день,день_недели,квартал,день_года,викенд,сезон,дней_с_публикации
Haval,"F7x  автомат, 2019, 5500",2019,10166195,681380,2000,,5500,https://autosender.ru/avto-iz-kitaya/haval/f7x/19908434,6,26,3069,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Yaris  автомат, 2016, 8800",2016,10166195,388430,1500,,8800,https://autosender.ru/avto-iz-kitaya/toyota/yaris/19907814,9,64,6824,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
Haval,"H6  автомат, 2017, 6410",2017,10166195,420980,2000,,6410,https://autosender.ru/avto-iz-kitaya/haval/h6/19907544,8,26,3535,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Haval,"H2  механика, 2017, 11850",2017,10166195,227850,1500,,11850,https://autosender.ru/avto-iz-kitaya/haval/h2/19907384,8,26,3530,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Haval,"H6  механика, 2017, 9800",2017,10166195,279930,1500,,9800,https://autosender.ru/avto-iz-kitaya/haval/h6/19905623,8,26,3565,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"Panamera  автомат, 2013, 5800",2013,10166195,2202550,3600,,5800,https://autosender.ru/avto-iz-kitaya/porsche/panamera/19904566,12,54,4614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Haval,"Big Dog  автомат, 2023, 1000",2023,10166195,1009050,1500,,1000,https://autosender.ru/avto-iz-kitaya/haval/big-dog/19902871,2,26,1488,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Haval,"H6  механика, 2015, 10300",2015,10166195,352625,1500,,10300,https://autosender.ru/avto-iz-kitaya/haval/h6/19902748,10,26,3562,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"Panamera  автомат, 2021, 5000",2021,9408698,7907480,2900,,5000,https://autosender.ru/avto-iz-kitaya/porsche/panamera/19900923,4,54,4637,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Cross  автомат, 2019, 5100",2019,9408698,540330,1200,,5100,https://autosender.ru/avto-iz-kitaya/toyota/corolla-cross/19899694,6,64,2447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"Panamera  автомат, 2010, 10600",2010,9408698,1626415,3600,,10600,https://autosender.ru/avto-iz-kitaya/porsche/panamera/19896894,15,54,4610,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"RAV 4  автомат, 2021, 7570",2021,9408698,1126230,2000,,7570,https://autosender.ru/avto-iz-kitaya/toyota/rav-4/19896704,4,64,5124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"Panamera  автомат, 2023, 2920",2023,9408698,8983800,2900,,2920,https://autosender.ru/avto-iz-kitaya/porsche/panamera/19887935,2,54,4650,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Cross  автомат, 2017, 9540",2017,9408698,529480,1200,,9540,https://autosender.ru/avto-iz-kitaya/toyota/corolla-cross/19902052,8,64,2442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Crown  2018, 6000",2018,9408698,1256430,2000,,6000,https://autosender.ru/avto-iz-kitaya/toyota/crown/19900281,7,64,2556,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Kluger  механика, 2015, 9510",2015,9408698,1063300,2000,,9510,https://autosender.ru/avto-iz-kitaya/toyota/kluger/19896148,10,64,3902,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Nissan,"Altima  автомат, 2020, 7300",2020,9408698,865830,2000,,7300,https://autosender.ru/avto-iz-kitaya/nissan/altima/19908395,5,51,1252,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Nissan,"Altima  автомат, 2021, 7800",2021,9408698,865830,2000,,7800,https://autosender.ru/avto-iz-kitaya/nissan/altima/19908064,4,51,1269,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"Odyssey  автомат, 2022, 4700",2022,9408698,2094050,2000,,4700,https://autosender.ru/avto-iz-kitaya/honda/odyssey/19907382,3,27,4557,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Levin  автомат, 2022, 2030",2022,9408698,683550,1200,,2030,https://autosender.ru/avto-iz-kitaya/toyota/corolla-levin/19906628,3,64,2516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"Accord  автомат, 2022, 2600",2022,9408698,1497300,1500,,2600,https://autosender.ru/avto-iz-kitaya/honda/accord/19906624,3,27,1173,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Honda,"CR-V  автомат, 2021, 3100",2021,9408698,1581930,1500,,3100,https://autosender.ru/avto-iz-kitaya/honda/cr-v/19905504,4,27,1927,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Honda,"City  автомат, 2022, 1600",2022,9408698,1191330,1500,,1600,https://autosender.ru/avto-iz-kitaya/honda/city/19904421,3,27,2351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"CR-V  автомат, 2021, 3000",2021,9408698,1247750,1500,,3000,https://autosender.ru/avto-iz-kitaya/honda/cr-v/19903914,4,27,1926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Yaris  автомат, 2020, 3640",2020,9408698,453530,1500,,3640,https://autosender.ru/avto-iz-kitaya/toyota/yaris/19902820,5,64,6830,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"Life  автомат, 2020, 3250",2020,9408698,889700,1500,,3250,https://autosender.ru/avto-iz-kitaya/honda/life/19901543,5,27,4129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Levin  автомат, 2015, 8600",2015,9408698,418810,1600,,8600,https://autosender.ru/avto-iz-kitaya/toyota/corolla-levin/19900314,10,64,2488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Mark X  механика, 2013, 10000",2013,9408698,895125,2500,,10000,https://autosender.ru/avto-iz-kitaya/toyota/mark-x/19899901,12,64,4329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"City  автомат, 2019, 1900",2019,9408698,1158780,1500,,1900,https://autosender.ru/avto-iz-kitaya/honda/city/19899682,6,27,2326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Yaris  автомат, 2020, 2700",2020,9408698,475230,1500,,2700,https://autosender.ru/avto-iz-kitaya/toyota/yaris/19899512,5,64,6829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Cross  автомат, 2021, 2000",2021,9408698,724780,1200,,2000,https://autosender.ru/avto-iz-kitaya/toyota/corolla-cross/19896658,4,64,2455,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Honda,"Avancier  автомат, 2023, 1600",2023,9408698,2081030,2000,,1600,https://autosender.ru/avto-iz-kitaya/honda/avancier/19896619,2,27,1406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Levin  автомат, 2021, 3600",2021,9408698,724780,1200,,3600,https://autosender.ru/avto-iz-kitaya/toyota/corolla-levin/19895913,4,64,2509,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"Avancier  автомат, 2020, 3200",2020,9408698,2039800,2000,,3200,https://autosender.ru/avto-iz-kitaya/honda/avancier/19880507,5,27,1404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Cadillac,"XT5  автомат, 2021, 2890",2021,9408698,2015930,2000,,2890,https://autosender.ru/avto-iz-kitaya/cadillac/xt5/19907650,4,8,6729,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Cadillac,"XT5  автомат, 2018, 9200",2018,9408698,1050280,2000,,9200,https://autosender.ru/avto-iz-kitaya/cadillac/xt5/19900406,7,8,6726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Honda,"City  автомат, 2022, 2750",2022,9408698,1171800,1500,,2750,https://autosender.ru/avto-iz-kitaya/honda/city/19898518,3,27,2356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Cadillac,"ATS  автомат, 2017, 10200",2017,9408698,683550,2000,,10200,https://autosender.ru/avto-iz-kitaya/cadillac/ats/19896007,8,8,1110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Cadillac,"XT5  автомат, 2018, 9200",2018,9408698,963480,2000,,9200,https://autosender.ru/avto-iz-kitaya/cadillac/xt5/19907830,7,8,6726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"ID.4  2021, 4690",2021,9408698,1041600,2000,,4690,https://autosender.ru/avto-iz-kitaya/volkswagen/id.4/19907243,4,66,3711,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Cadillac,"ATS  автомат, 2017, 12000",2017,9408698,1053535,2000,,12000,https://autosender.ru/avto-iz-kitaya/cadillac/ats/19890942,8,8,1112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Cadillac,"ATS  автомат, 2017, 8400",2017,9408698,724780,2000,,8400,https://autosender.ru/avto-iz-kitaya/cadillac/ats/19884816,8,8,1118,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Kluger  механика, 2015, 9000",2015,9408698,989520,2000,,9000,https://autosender.ru/avto-iz-kitaya/toyota/kluger/19908629,10,64,3901,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
BMW,"X1  автомат, 2021, 9270",2021,9408698,1299830,1500,,9270,https://autosender.ru/avto-iz-kitaya/bmw/x1/19907716,4,4,6390,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Cross  автомат, 2017, 7850",2017,9408698,464380,1200,,7850,https://autosender.ru/avto-iz-kitaya/toyota/corolla-cross/19907019,8,64,2438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Cross  автомат, 2013, 15500",2013,9408698,323330,1800,,15500,https://autosender.ru/avto-iz-kitaya/toyota/corolla-cross/19906102,12,64,2423,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Crown  механика, 2010, 15000",2010,9408698,737800,3000,,15000,https://autosender.ru/avto-iz-kitaya/toyota/crown/19905900,15,64,2572,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Toyota,"Avalon  автомат, 2019, 9490",2019,9408698,976500,2000,,9490,https://autosender.ru/avto-iz-kitaya/toyota/avalon/19904406,6,64,1380,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"Passat  автомат, 2023, 3700",2023,9408698,1603630,2000,,3700,https://autosender.ru/avto-iz-kitaya/volkswagen/passat/19903468,2,66,4774,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Toyota,"Kluger  механика, 2011, 15000",2011,9408698,499100,2700,,15000,https://autosender.ru/avto-iz-kitaya/toyota/kluger/19903392,14,64,3889,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"Passat  автомат, 2022, 1400",2022,9408698,1104530,1400,,1400,https://autosender.ru/avto-iz-kitaya/volkswagen/passat/19902256,3,66,4743,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Cross  автомат, 2018, 3300",2018,9408698,572880,1200,,3300,https://autosender.ru/avto-iz-kitaya/toyota/corolla-cross/19900446,7,64,2443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Yaris  автомат, 2015, 6100",2015,9408698,377580,1500,,6100,https://autosender.ru/avto-iz-kitaya/toyota/yaris/19899187,10,64,6819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Vios  автомат, 2021, 3000",2021,9408698,453530,1500,,3000,https://autosender.ru/avto-iz-kitaya/toyota/vios/19898626,4,64,6324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Avalon  автомат, 2021, 5000",2021,9408698,1299830,2500,,5000,https://autosender.ru/avto-iz-kitaya/toyota/avalon/19898217,4,64,1382,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Toyota,"Land Cruiser Prado  2011, 27900",2011,9408698,1288980,2700,,27900,https://autosender.ru/avto-iz-kitaya/toyota/land-cruiser-prado/19898064,14,64,4028,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Toyota,"Corolla Levin  автомат, 2021, 4000",2021,9408698,637980,1200,,4000,https://autosender.ru/avto-iz-kitaya/toyota/corolla-levin/19897871,4,64,2511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"Jetta  автомат, 2019, 4420",2019,9408698,692230,1400,,4420,https://autosender.ru/avto-iz-kitaya/volkswagen/jetta/19896681,6,66,3787,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Volkswagen,"Lavida  механика, 2025, 300",2025,1980386,813750,1500,,300,https://autosender.ru/avto-iz-kitaya/volkswagen/lavida/19895610,0,66,4123,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2025,3,7,4,1,66,0,2,125
Toyota,"Crown  механика, 2005, 20000",2005,1980386,431830,2500,,20000,https://autosender.ru/avto-iz-kitaya/toyota/crown/19895602,20,64,2566,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2021, 7000",2021,1980386,1939980,2000,,7000,https://autosender.ru/avto-iz-kitaya/bmw/3er/19892145,4,4,274,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Porsche,"Panamera  автомат, 2010, 13800",2010,1980386,1375780,3600,,13800,https://autosender.ru/avto-iz-kitaya/porsche/panamera/19879002,15,54,4612,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2025,3,7,4,1,66,0,2,125
Geely,"Coolray  автомат, 2023, 1350",2023,1980386,692230,1500,,1350,https://autosender.ru/avto-iz-kitaya/geely/coolray/19903203,2,24,2410,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"Cayenne  автомат, 2015, 14100",2015,1980386,2690800,3600,,14100,https://autosender.ru/avto-iz-kitaya/porsche/cayenne/19902092,10,54,2244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"Panamera  автомат, 2014, 8900",2014,1980386,3241980,3000,,8900,https://autosender.ru/avto-iz-kitaya/porsche/panamera/19901414,11,54,4617,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2021, 5700",2021,1980386,3209430,2000,,5700,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19901374,4,49,1765,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2022, 5000",2022,1980386,3016300,2000,,5000,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19900175,3,49,1803,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Porsche,"Cayenne Coupe  автомат, 2016, 8700",2016,1980386,2601830,3000,,8700,https://autosender.ru/avto-iz-kitaya/porsche/cayenne-coupe/19895906,9,54,2271,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"AMG GLC  автомат, 2021, 5060",2021,1980386,2712500,2000,,5060,https://autosender.ru/avto-iz-kitaya/mercedes-benz/amg-glc/19894693,4,49,1035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"E-klasse AMG  автомат, 2021, 5000",2021,1980386,1994230,2000,,5000,https://autosender.ru/avto-iz-kitaya/mercedes-benz/e-klasse-amg/19907442,4,49,2649,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
